trader_id,period_start,pnl_net,trades,win_rate,expectancy,pnl_std,e_sd,hold_min_median,buy_share,volume_mean,warning_breaches,critical_breaches,warning_metrics,critical_metrics,consecutive_negative,robust_score,mahalanobis,psi_expectancy,status
2026-04_Quantum_US30_SingleTrader,2021-08-02,-208.12,3,0.0,-69.37333333333333,37.2064568769096,-1.8645509182140523,8.443466666666668,1.0,1.0999999999999999,1,1,buy_share_high,buy_share_high,1,1.2622963337196305,2.585604839542793,8.84829504921652,RED
2026-04_Quantum_US30_SingleTrader,2021-08-09,144.07999999999998,6,0.5,24.013333333333332,114.89840393437441,0.20899623067913833,28.068891666666666,0.6666666666666666,1.1666666666666667,0,0,,,0,0.37493713223397956,0.7737584491857219,8.901748198029061,RED
2026-04_Quantum_US30_SingleTrader,2021-08-16,199.41000000000003,8,0.625,24.926250000000003,92.17627552490313,0.27041936613359596,223.93116666666666,0.625,0.9625,1,1,hold_min_median,hold_min_median,0,1.1610643902374365,3.190623876853524,10.606498903196309,RED
2026-04_Quantum_US30_SingleTrader,2021-08-23,166.87,9,0.4444444444444444,18.54111111111111,89.05336776961953,0.20820224518714264,91.53311666666667,1.0,0.8999999999999999,1,1,buy_share_high,buy_share_high,0,0.6672380145206168,1.5905155399856878,12.486794051457677,RED
2026-04_Quantum_US30_SingleTrader,2021-08-30,-142.56,5,0.6,-28.512,62.96465611753947,-0.45282547000296697,259.99178333333333,0.8,1.16,1,1,hold_min_median,hold_min_median,1,1.2026018427419862,3.146194189696132,10.775098453259671,RED
2026-04_Quantum_US30_SingleTrader,2021-09-06,-149.51,3,0.0,-49.836666666666666,32.496400313470616,-1.5336057589741117,107.87255,0.6666666666666666,0.7999999999999999,0,0,,,2,1.1865467631551838,2.574471005551702,9.025518444233443,RED
2026-04_Quantum_US30_SingleTrader,2021-10-04,122.95,2,1.0,61.475,0.1767766952966369,347.75511498754406,70.70984166666666,1.0,0.5,1,1,buy_share_high,buy_share_high,0,1.2081409100628895,3.257774513713113,7.303059415766944,RED
2026-04_Quantum_US30_SingleTrader,2021-10-11,-186.55,6,0.0,-31.09166666666667,0.35272746797870275,-88.14642886996242,18.780183333333333,1.0,0.5,1,1,buy_share_high,buy_share_high,1,1.0133003000328418,2.1221373324799657,8.77986624614032,RED
2026-04_Quantum_US30_SingleTrader,2021-10-18,59.300000000000004,6,0.6666666666666666,9.883333333333335,31.87167498997608,0.3100977070217279,170.08015,1.0,0.5,2,1,buy_share_high|hold_min_median,buy_share_high,0,0.987231550046559,1.7415226839612312,8.830836189887503,RED
2026-04_Quantum_US30_SingleTrader,2021-10-25,-52.05,4,0.25,-13.0125,15.316732408273857,-0.8495610978338207,194.34042499999998,1.0,0.5,2,2,buy_share_high|hold_min_median,buy_share_high|hold_min_median,1,1.2794586343487526,2.615251386923698,7.489814569505711,RED
2026-04_Quantum_US30_SingleTrader,2021-11-01,-191.74,4,0.0,-47.935,34.070171215693456,-1.4069491960146097,45.69980833333334,0.75,0.775,0,0,,,2,0.9293010051633627,2.0229237960686195,8.92968698567597,RED
